Cell_name	Zvalue	Color	Cluster	POU5F1	THY1
MGH36_P9_A01	NA	black	0	0	5.7663
MGH36_P9_A02	-0.238782145353	green3	2	1.6853	4.1559
MGH36_P9_A03	-0.187600687247	green3	2	1.5548	3.8183
MGH36_P9_A05	NA	black	0	0	3.9368
MGH36_P9_A06	-0.384842822952	green3	2	1.6107	3.2734
MGH36_P9_A07	-0.543313625927	green3	2	0.4678	5.403
MGH36_P9_A09	-3.17369630651	black	0	2.2807	1.7364
MGH36_P9_A10	NA	black	0	0.83269	0
MGH36_P9_A11	NA	black	0	1.3431	0
MGH36_P9_A12	NA	black	0	0	5.2802
MGH36_P9_B01	NA	black	0	0	5.7535
MGH36_P9_B04	NA	black	0	0	0
MGH36_P9_B06	-4.47604599624	black	0	2.3973	0.95829
MGH36_P9_B07	NA	black	0	0	0
MGH36_P9_B08	-0.34610697867	green3	2	0.67717	5.3099
MGH36_P9_B09	1.71643521964	black	0	0.8472	2.2669
MGH36_P9_B10	0.0640673341218	green3	2	1.4005	0.66266
MGH36_P9_B11	NA	black	0	0.61259	0
MGH36_P9_B12	-0.414273948388	green3	2	1.8237	4.0331
MGH36_P9_C01	NA	black	0	0.5656	0
MGH36_P9_C02	-0.00414781047753	green3	2	1.2418	4.9108
MGH36_P9_C03	0.0820409523754	green3	2	1.2085	4.5233
MGH36_P9_C05	-0.06312502565	green3	2	1.4265	0.38294
MGH36_P9_C07	-0.235855824288	green3	2	1.6323	3.9987
MGH36_P9_C08	NA	black	0	0.6526	0
MGH36_P9_C09	-0.0795226641795	green3	2	1.5974	4.5342
MGH36_P9_C11	-0.0317877780029	green3	2	1.1616	5.0043
MGH36_P9_C12	NA	black	0	0	5.4777
MGH36_P9_D05	0.301550873926	green3	2	1.9601	5.3373
MGH36_P9_D07	0.95008731451	cyan	4	2.6098	5.5387
MGH36_P9_D08	0.616513804637	green3	2	0.95903	3.7027
MGH36_P9_D09	NA	black	0	0	0
MGH36_P9_D10	-0.0638248311548	green3	2	1.5772	4.5714
MGH36_P9_D11	NA	black	0	1.5356	0
MGH36_P9_E01	NA	black	0	0.9092	0
MGH36_P9_E02	-0.158464812594	green3	2	0.88049	5.1568
MGH36_P9_E03	0.691783027498	green3	2	0.60312	4.1557
MGH36_P9_E04	0.166552916001	green3	2	0.53705	4.7346
MGH36_P9_E05	-0.103903029019	green3	2	1.2247	5.4022
MGH36_P9_E06	NA	black	0	2.0079	0
MGH36_P9_E07	-0.816544776139	green3	2	1.9241	3.5271
MGH36_P9_E08	0.0565577511611	green3	2	1.0545	4.7511
MGH36_P9_E10	0.225918327458	green3	2	0.73379	4.6061
MGH36_P9_E11	NA	black	0	1.4441	0
MGH36_P9_E12	0.424008065019	green3	2	0.81639	4.2737
MGH36_P9_F02	NA	black	0	0	0
MGH36_P9_F03	-0.052406090869	green3	2	1.3635	6.2892
MGH36_P9_F04	-0.239818776852	green3	2	1.7433	4.2763
MGH36_P9_F08	2.33000093239	black	0	0.52005	2.6436
MGH36_P9_F09	-0.15401499425	green3	2	1.6915	4.4245
MGH36_P9_F10	NA	black	0	0	4.4498
MGH36_P9_F11	-0.215597256265	green3	2	1.0752	5.4643
MGH36_P9_F12	-1.00938497406	red	1	0.8883	6.607
MGH36_P9_G03	1.28556852332	black	0	0.58688	3.5484
MGH36_P9_G04	0.270893083473	green3	2	0.85997	4.4651
MGH36_P9_G05	1.31130080167	black	0	1.0405	1.84
MGH36_P9_G06	-0.292117269328	green3	2	1.6116	3.6739
MGH36_P9_G07	NA	black	0	1.2945	0
MGH36_P9_G08	-0.266420658905	green3	2	1.2461	6.4234
MGH36_P9_G09	0.00465908125061	green3	2	1.4185	5.0947
MGH36_P9_G10	-0.105027839722	green3	2	1.1336	5.23
MGH36_P9_G11	-0.418592478449	green3	2	0.2461	5.2172
MGH36_P9_H01	NA	black	0	0	0
MGH36_P9_H02	-0.0272058078347	green3	2	0.97306	4.9476
MGH36_P9_H03	NA	black	0	0	3.1963
MGH36_P9_H04	-0.0323250571547	green3	2	1.6713	4.7785
MGH36_P9_H06	-0.0234600718145	green3	2	1.4425	4.3918
MGH36_P9_H07	3.56593082266	black	0	0.54597	1.3567
MGH36_P9_H08	-0.442233127681	green3	2	1.6313	3.1998
MGH36_P9_H10	-0.50199894737	green3	2	0.69955	5.5148
MGH36_P9_H11	-0.150802152363	green3	2	1.0573	5.2706
MGH36_P9_H12	-0.904128369408	green3	2	0.52607	5.7921
MGH36_P2_A01	-0.0371563447774	green3	2	1.6544	4.7556
MGH36_P2_A03	0.0170228070268	green3	2	1.3657	4.4764
MGH36_P2_A04	0.161110655471	green3	2	1.9355	5.1345
MGH36_P2_A05	-0.17894848769	green3	2	1.2431	5.8877
MGH36_P2_A06	NA	black	0	1.7424	0
MGH36_P2_A07	-0.418413156272	green3	2	1.6462	3.3925
MGH36_P2_A08	0.221062615797	green3	2	1.7225	5.4655
MGH36_P2_A11	0.138040637129	green3	2	1.5705	5.5694
MGH36_P2_B03	-0.0089446268677	green3	2	1.3896	5.9966
MGH36_P2_B04	-0.0106031370639	green3	2	1.3846	5.5719
MGH36_P2_B05	1.02765203245	cyan	4	1.9157	6.5711
MGH36_P2_B06	0.0753123937497	green3	2	1.4362	6.4567
MGH36_P2_B07	-0.125656828891	green3	2	0.62667	5.0384
MGH36_P2_B08	0.000612686223572	green3	2	1.3033	4.8818
MGH36_P2_B09	-0.0431964160555	green3	2	0.9222	4.9714
MGH36_P2_B10	NA	black	0	2.5018	0
MGH36_P2_B11	0.237261655082	green3	2	1.5859	5.959
MGH36_P2_B12	-1.27462619694	black	0	1.6942	0.98987
MGH36_P2_C02	NA	black	0	1.7583	0
MGH36_P2_C03	0.204875252037	green3	2	1.5069	6.4569
MGH36_P2_C04	-0.316564433604	green3	2	0.95159	5.5021
MGH36_P2_C07	-0.0479319440804	green3	2	1.1467	5.0527
MGH36_P2_C08	-0.062100297366	green3	2	1.9683	4.782
MGH36_P2_C09	-0.064846676923	green3	2	1.6563	4.6633
MGH36_P2_C10	-0.234857894024	green3	2	1.9003	4.4728
MGH36_P2_C11	0.0811961148104	green3	2	1.3918	1.3288
MGH36_P2_C12	0.804187566338	green3	2	1.2123	1.4125
MGH36_P2_D01	NA	black	0	1.5346	0
MGH36_P2_D02	0.994322097877	cyan	4	2.422	5.702
MGH36_P2_D04	0.0481580807669	green3	2	1.3606	3.9147
MGH36_P2_D05	NA	black	0	1.8221	0
MGH36_P2_D06	-0.0378366617886	green3	2	1.4265	3.3831
MGH36_P2_D07	0.81535888739	green3	2	1.9964	6.0426
MGH36_P2_D08	0.0516301583393	green3	2	1.516	5.2621
MGH36_P2_D09	0.184624253831	green3	2	1.5341	6.0347
MGH36_P2_D10	-0.0895526321826	green3	2	1.3431	6.3583
MGH36_P2_D11	0.200612171024	green3	2	3.3875	4.9386
MGH36_P2_E01	-0.166884647566	green3	2	1.269	6.0122
MGH36_P2_E02	NA	black	0	0.96864	0
MGH36_P2_E03	0.334417749345	green3	2	1.6658	5.9482
MGH36_P2_E04	0.428769378319	green3	2	1.0264	3.9146
MGH36_P2_E06	NA	black	0	1.8404	0
MGH36_P2_E07	0.0946016737152	green3	2	1.3051	4.055
MGH36_P2_E08	-0.0882352575066	green3	2	1.3329	6.0831
MGH36_P2_E09	0.144448617416	green3	2	1.0264	4.5609
MGH36_P2_E10	-0.808545328812	green3	2	1.6388	1.8476
MGH36_P2_F02	0.0221421441866	green3	2	1.0847	4.8307
MGH36_P2_F03	0.361563045484	green3	2	1.7035	5.893
MGH36_P2_F04	0.360369211807	green3	2	1.0969	3.8806
MGH36_P2_F06	0.0704201165635	green3	2	1.3768	2.8532
MGH36_P2_F07	-0.10659175075	green3	2	1.2881	5.7251
MGH36_P2_F08	-0.123959596272	green3	2	1.8213	4.6252
MGH36_P2_F10	0.355951711641	green3	2	1.9057	5.4793
MGH36_P2_F11	NA	black	0	1.4766	0
MGH36_P2_F12	0.0790741957406	green3	2	1.3584	3.4209
MGH36_P2_G01	NA	black	0	0.52807	0
MGH36_P2_G02	-0.0912743688922	green3	2	1.2209	5.3296
MGH36_P2_G03	0.858197197177	green3	2	1.2485	0.4351
MGH36_P2_G04	-0.204644466146	green3	2	0.90149	5.2474
MGH36_P2_G05	-0.527630720961	green3	2	0.96938	5.9535
MGH36_P2_G07	-0.0611644515701	green3	2	1.4657	4.0503
MGH36_P2_G08	NA	black	0	1.389	0
MGH36_P2_G09	-0.506479670641	green3	2	1.0793	6.2661
MGH36_P2_G11	NA	black	0	1.7407	0
MGH36_P2_G12	-1.40767644527	black	0	2.1197	3.18
MGH36_P2_H01	0.0595774752155	green3	2	1.7102	5.045
MGH36_P2_H02	-0.651151231329	green3	2	0.78409	5.8084
MGH36_P2_H03	0.0233303814905	green3	2	1.4942	5.0953
MGH36_P2_H04	0.137639008742	green3	2	1.5484	5.6667
MGH36_P2_H05	0.296178079241	green3	2	0.98039	4.2894
MGH36_P2_H06	-0.720798338374	green3	2	1.987	3.8146
MGH36_P2_H07	NA	black	0	2.2366	0
MGH36_P2_H10	-0.359364976097	green3	2	0.85439	5.4624
MGH53_P5_A02	NA	black	0	0	5.0511
MGH53_P5_A03	-0.429799600571	green3	2	1.0086	5.8426
MGH53_P5_A04	0.275915083498	green3	2	1.5241	6.7085
MGH53_P5_A06	NA	black	0	2.9618	0
MGH53_P5_A07	-4.60808179113	black	0	2.7966	2.005
MGH53_P5_A08	2.35413512268	black	0	2.6508	6.4755
MGH53_P5_A09	-0.432126147206	green3	2	0.90997	5.655
MGH53_P5_A11	NA	black	0	3.4112	0
MGH53_P5_B01	-2.76058102295	black	0	2.1881	1.8229
MGH53_P5_B03	0.301137836922	green3	2	1.8832	5.4108
MGH53_P5_B04	0.0912813082335	green3	2	2.2354	4.9652
MGH53_P5_B05	0.359934789893	green3	2	1.1506	3.6697
MGH53_P5_B06	0.63298438774	green3	2	2.2206	5.5326
MGH53_P5_B07	NA	black	0	1.1184	0
MGH53_P5_B08	0.710796425861	green3	2	1.7811	6.4605
MGH53_P5_B09	3.09765752292	black	0	3.0409	6.4761
MGH53_P5_B10	NA	black	0	0	5.151
MGH53_P5_B11	NA	black	0	0.89064	0
MGH53_P5_B12	NA	black	0	0	5.787
MGH53_P5_C01	NA	black	0	1.7816	0
MGH53_P5_C02	NA	black	0	0	5.9671
MGH53_P5_C03	0.836475865439	green3	2	3.949	5.1248
MGH53_P5_C04	-3.67970107023	black	0	2.9001	2.7409
MGH53_P5_C05	0.0217299972046	green3	2	1.4942	5.0809
MGH53_P5_C06	0.397322256959	green3	2	1.1871	3.3235
MGH53_P5_C07	0.958767537941	cyan	4	1.8734	6.5976
MGH53_P5_C08	0.0186125632531	green3	2	1.4038	1.988
MGH53_P5_C09	0.256642035557	green3	2	1.2425	3.5269
MGH53_P5_C10	0.850596771106	green3	2	3.1406	5.2759
MGH53_P5_C11	0.747153474505	green3	2	2.5941	5.4022
MGH53_P5_D01	-0.510181495176	green3	2	2.0233	4.1693
MGH53_P5_D02	NA	black	0	0	6.7329
MGH53_P5_D04	-0.695245225873	green3	2	3.1326	4.5108
MGH53_P5_D05	0.0240870569202	green3	2	1.3098	4.6598
MGH53_P5_D07	-0.0018038313754	green3	2	1.2887	4.9014
MGH53_P5_D08	NA	black	0	0	5.9439
MGH53_P5_D09	NA	black	0	2.389	0
MGH53_P5_D11	-0.633175626083	green3	2	2.4497	4.3486
MGH53_P5_E01	NA	black	0	1.9542	0
MGH53_P5_E02	NA	black	0	0	0
MGH53_P5_E03	NA	black	0	3.6045	0
MGH53_P5_E04	-2.66684178051	black	0	4.099	3.9874
MGH53_P5_E06	NA	black	0	0	0
MGH53_P5_E08	2.43031682073	black	0	2.9313	6.2203
MGH53_P5_E09	-1.84538883267	black	0	2.787	3.7152
MGH53_P5_E11	NA	black	0	0	5.1529
MGH53_P5_F01	1.59773760052	black	0	2.441	6.1815
MGH53_P5_F03	-0.159002940478	green3	2	2.1596	4.6927
MGH53_P5_F05	NA	black	0	2.8213	0
MGH53_P5_F06	0.692378611508	green3	2	1.8965	6.066
MGH53_P5_F07	-0.315002199766	green3	2	1.6631	3.8394
MGH53_P5_F08	-1.03384078861	red	1	2.5835	4.1132
MGH53_P5_F10	0.15685511544	green3	2	2.4038	5.0027
MGH53_P5_F11	-1.88969635826	black	0	2.1319	2.6323
MGH53_P5_G01	0.461878338217	green3	2	1.7536	5.9905
MGH53_P5_G04	NA	black	0	0	4.798
MGH53_P5_G05	NA	black	0	1.373	0
MGH53_P5_G07	0.0254139220397	green3	2	1.7128	4.95
MGH53_P5_G08	0.281846608863	green3	2	1.6415	5.8711
MGH53_P5_G09	0.618420138952	green3	2	1.8887	5.9567
MGH53_P5_G10	-0.289272354814	green3	2	1.5361	2.9707
MGH53_P5_G11	-1.12891856027	red	1	2.1947	3.6455
MGH53_P5_H02	NA	black	0	0	6.7572
MGH53_P5_H03	NA	black	0	0	5.2311
MGH53_P5_H04	NA	black	0	2.2293	0
MGH53_P5_H05	-0.476938391463	green3	2	1.5336	1.547
MGH53_P5_H07	-1.41702012707	black	0	2.7598	3.9648
