Cell_name	Zvalue	Color	Cluster	ATM	CFLAR
MGH53_P10_E12	-0.275579064776	green3	2	0.52306	3.5321
MGH53_P10_F01	0.0585989522303	green3	2	0.46989	2.7279
MGH53_P10_F02	-0.8093514515	green3	2	0.092207	3.8582
MGH53_P10_F03	0.239584418805	green3	2	0.017209	2.5627
MGH53_P10_F04	NA	black	0	0	2.8373
MGH53_P10_F05	0.602145378029	green3	2	1.9426	3.6116
MGH53_P10_F06	NA	black	0	0	2.0233
MGH53_P10_F07	-0.930981937485	green3	2	2.4236	2.207
MGH53_P10_F08	0.435017672791	green3	2	0.15575	2.236
MGH53_P10_F09	-0.488859260764	green3	2	2.7495	2.618
MGH53_P10_F10	-0.270772985406	green3	2	0.54201	3.5483
MGH53_P10_F12	0.650996157572	green3	2	0.032806	2.0454
MGH53_P10_G01	0.571945513409	green3	2	0.041243	2.1388
MGH53_P10_G02	-1.00650859719	green3	2	4.0675	2.5974
MGH53_P10_G03	0.342610602694	green3	2	0.089498	2.4052
MGH53_P10_G04	-1.95525775033	black	0	0.11103	5.2309
MGH53_P10_G05	0.161711869336	green3	2	2.2088	3.0569
MGH53_P10_G07	-1.295164169	red	1	0.123	4.4867
MGH53_P10_G08	0.129964660018	green3	2	0.44996	2.5736
MGH53_P10_G09	-2.11133118093	black	0	0.066261	5.2962
MGH53_P10_G11	0.452434648584	green3	2	0.056584	2.2807
MGH53_P10_H01	NA	black	0	0	2.6229
MGH53_P10_H02	-0.33228064115	green3	2	0.042644	3.249
MGH53_P10_H04	0.0277612939765	green3	2	0.89608	2.2957
MGH53_P10_H05	0.947943847807	green3	2	1.5926	4.7586
MGH53_P10_H06	10.017070867	black	0	4.7029	6.0778
MGH53_P10_H07	0.0325154770473	green3	2	0.30801	2.8014
MGH53_P10_H08	0.208119149384	green3	2	0.26784	2.5163
MGH53_P10_H09	-0.235160208326	green3	2	1.2277	1.9627
MGH53_P10_H10	-0.231768167715	green3	2	0.12829	3.1596
MGH53_P10_H11	-2.69052415004	black	0	0.16221	6.2121
MGH53_P11_A01	0.828164682541	green3	2	0.066261	1.779
MGH53_P11_A02	0.162983818005	green3	2	0.11103	2.6358
MGH53_P11_A03	-0.688806568443	green3	2	3.3574	2.6189
MGH53_P11_A04	-0.117013995168	green3	2	0.301	3.0528
MGH53_P11_A06	-0.124846968108	green3	2	1.3885	2.5614
MGH53_P11_A08	0.450271418601	green3	2	0.30451	2.0649
MGH53_P11_A09	0.18331964014	green3	2	0.08134	2.6161
MGH53_P11_A10	0.670156605446	green3	2	0.092207	1.9631
MGH53_P11_A11	-0.141965439755	green3	2	0.17249	3.0528
MGH53_P11_A12	0.298343245706	green3	2	0.045443	2.4813
MGH53_P11_B01	0.429731859938	green3	2	0.038436	2.3202
MGH53_P11_B02	-0.580265838271	green3	2	0.27739	3.7678
MGH53_P11_B04	0.181889954282	green3	2	0.34937	2.5216
MGH53_P11_B05	-2.04748465059	black	0	0.048236	5.1859
MGH53_P11_B06	-0.0253508232926	green3	2	0.049631	2.8809
MGH53_P11_B07	-0.876689351439	green3	2	3.0657	2.4668
MGH53_P11_B08	0.015461727211	green3	2	0.91762	2.3735
MGH53_P11_B09	-0.206315994214	green3	2	2.2889	2.7373
MGH53_P11_B11	0.0572014652418	green3	2	0.25459	2.7649
MGH53_P11_B12	NA	black	0	0	1.9672
MGH53_P11_C01	-1.83161241869	black	0	0.13093	5.1368
MGH53_P11_C02	-0.99437021107	green3	2	2.5536	2.2234
MGH53_P11_C03	NA	black	0	0	3.1175
MGH53_P11_C04	-0.522370610694	green3	2	2.5223	2.5435
MGH53_P11_C05	-0.718494566256	green3	2	2.0745	2.19
MGH53_P11_C06	0.0282917063492	green3	2	0.46676	2.7976
MGH53_P11_C07	-1.61161737993	black	0	3.6598	2.2815
MGH53_P11_C08	1.09926406832	green3	2	0.048236	1.441
MGH53_P11_C09	NA	black	0	0	2.2016
MGH53_P11_C10	0.760384004662	green3	2	0.096262	1.8343
MGH53_P11_C11	-0.725885199917	green3	2	0.075875	3.7411
MGH53_P11_C12	NA	black	0	0	4.1536
MGH53_P11_D01	-0.169359081255	green3	2	0.19409	3.0981
MGH53_P11_D02	-0.21219731765	green3	2	0.27143	3.1944
MGH53_P11_D03	NA	black	0	0	2.9332
MGH53_P11_D04	NA	black	0	0	4.1948
MGH53_P11_D05	0.16602700392	green3	2	0.30685	2.5705
MGH53_P11_D07	-0.574562278488	green3	2	1.8432	2.1795
MGH53_P11_D08	-0.0389363480728	green3	2	0.5509	2.9683
MGH53_P11_D09	0.711102977801	green3	2	3.6218	3.2517
MGH53_P11_D10	-0.306175019687	green3	2	3.3369	2.7962
MGH53_P11_D11	-0.0663885295265	green3	2	1.0342	2.0576
MGH53_P11_D12	0.000617601108171	green3	2	0.94261	2.0676
MGH53_P11_E01	0.429910692134	green3	2	0.031395	2.3239
MGH53_P11_E02	NA	black	0	0	1.9616
MGH53_P11_E04	-0.188741844396	green3	2	2.0888	2.7183
MGH53_P11_E06	0.119937981395	green3	2	0.15186	2.6862
MGH53_P11_E08	0.0537431566047	green3	2	0.5509	2.717
MGH53_P11_E09	-0.0189945904022	green3	2	1.7874	2.8722
MGH53_P11_E10	-0.703580892314	green3	2	0.070389	3.7093
MGH53_P11_E11	0.45404959412	green3	2	1.2431	5.3956
MGH53_P11_E12	0.411477010347	green3	2	0.15186	2.2729
MGH53_P11_F01	0.601264159504	green3	2	0.069015	2.0779
MGH53_P11_F02	1.14950123099	green3	2	0.060739	1.3511
MGH53_P11_F03	3.70630744756	black	0	2.4977	5.8018
MGH53_P11_F04	-2.58292009202	black	0	0.09356	5.8771
MGH53_P11_F05	0.380869471087	green3	2	0.069015	2.3657
MGH53_P11_F07	NA	black	0	0	5.4299
MGH53_P11_F10	0.426049497037	green3	2	0.049631	2.3185
MGH53_P11_F11	0.00333544755588	green3	2	0.27023	2.8506
MGH53_P11_F12	-0.430411070181	green3	2	0.075875	3.3846
MGH53_P11_G01	0.874006673532	green3	2	0.049631	1.739
MGH53_P11_G02	0.0252072506818	green3	2	2.583	2.9379
MGH53_P11_G03	0.588632986861	green3	2	0.066261	2.0969
MGH53_P11_G04	-0.00867294280741	green3	2	2.1801	2.9011
MGH53_P11_G05	-0.283917283406	green3	2	1.7807	2.511
MGH53_P11_G06	-0.686274641938	green3	2	0.11237	3.7288
MGH53_P11_G07	-0.209005545284	green3	2	0.032806	3.0991
MGH53_P11_G08	0.620637571578	green3	2	0.037031	2.0803
MGH53_P11_G09	-0.34034348767	green3	2	0.33457	3.4472
MGH53_P11_G10	-0.132172511146	green3	2	1.1117	2.0058
MGH53_P11_G11	0.421802075534	green3	2	0.051024	2.3231
MGH53_P11_G12	0.167701922014	green3	2	0.19787	2.6064
MGH53_P11_H01	-0.0836682998416	green3	2	0.64985	3.1557
MGH53_P11_H02	0.273172787444	green3	2	0.32193	2.3704
MGH53_P11_H04	-0.0179066104151	green3	2	0.82944	3.0138
MGH53_P11_H05	-0.301370847768	green3	2	0.20163	3.2898
MGH53_P11_H06	-0.103109639507	green3	2	0.14143	2.9922
MGH53_P11_H07	0.415905086515	green3	2	0.15834	2.2618
MGH53_P11_H08	NA	black	0	0	3.5286
MGH53_P11_H09	0.167766756516	green3	2	0.038436	2.645
MGH53_P11_H10	0.599231927847	green3	2	0.092207	2.0597
MGH53_P11_H11	-0.133477306794	green3	2	0.24975	3.063
MGH53_P11_H12	0.0150831996974	green3	2	0.87971	2.6638
MGH53_P9_A01	-1.72302363767	black	0	0.13225	5.013
MGH53_P9_A02	0.180557047009	green3	2	0.42546	2.4774
MGH53_P9_A03	-0.724868645642	green3	2	0.086784	3.7506
MGH53_P9_A04	-0.095966184811	green3	2	0.14274	2.9828
MGH53_P9_A05	-0.0648351228604	green3	2	3.1519	2.9028
MGH53_P9_A06	NA	black	0	0	3.2152
MGH53_P9_A07	0.347554130286	green3	2	0.52206	1.9271
MGH53_P9_A08	-0.528813657246	green3	2	0.074505	3.5032
MGH53_P9_A09	0.0168672236916	green3	2	0.059355	2.8292
MGH53_P9_A10	0.40415315527	green3	2	0.071763	2.334
MGH53_P9_A11	0.354275965035	green3	2	0.33342	2.2095
MGH53_P9_A12	NA	black	0	0	3.1069
MGH53_P9_B01	-0.0322587851471	green3	2	0.53506	2.9469
MGH53_P9_B02	-0.208773583286	green3	2	0.60975	3.4911
MGH53_P9_B03	-0.399648977484	green3	2	0.085425	3.3525
MGH53_P9_B04	0.451954980458	green3	2	0.09356	2.2573
MGH53_P9_B05	0.293919010167	green3	2	0.20038	2.4155
MGH53_P9_B06	-0.224054840132	green3	2	0.070389	3.129
MGH53_P9_B07	0.215602819993	green3	2	0.059355	2.5806
MGH53_P9_B08	NA	black	0	0	4.0887
MGH53_P9_B09	0.0497786495213	green3	2	0.84559	2.3437
MGH53_P9_B11	-0.126346057551	green3	2	0.24367	3.0502
MGH53_P9_B12	-0.152587192555	green3	2	0.58304	3.2976
MGH53_P9_C01	-0.014364310958	green3	2	1.3237	2.8402
MGH53_P9_C02	NA	black	0	0	4.4152
MGH53_P9_C03	0.725277936747	green3	2	1.9638	3.7419
MGH53_P9_C04	-0.0229172461857	green3	2	0.926	3.3465
MGH53_P9_C05	0.239332461588	green3	2	0.66175	1.8949
MGH53_P9_C06	-0.82097323526	green3	2	0.097611	3.8783
MGH53_P9_C07	1.67605361781	black	0	2.6455	4.0682
MGH53_P9_C08	NA	black	0	0	2.9499
MGH53_P9_C09	NA	black	0	0	3.5806
MGH53_P9_C10	NA	black	0	0	2.4486
MGH53_P9_C11	-0.609670811016	green3	2	0.39067	3.9856
MGH53_P9_C12	0.434721735654	green3	2	0.16607	2.2284
MGH53_P9_D01	NA	black	0	0	2.75
MGH53_P9_D02	0.287092589945	green3	2	1.3214	3.8764
MGH53_P9_D03	-2.08377354291	black	0	0.16864	5.5311
MGH53_P9_D04	0.0513642161005	green3	2	0.12433	2.7832
MGH53_P9_D05	10.2496598115	black	0	4.291	6.5581
MGH53_P9_D08	-0.472474745837	green3	2	0.45523	3.8449
MGH53_P9_D09	-0.281500651053	green3	2	0.29866	3.3212
MGH53_P9_D10	-0.94374506534	green3	2	2.1424	2.0243
MGH53_P9_D11	NA	black	0	0	2.8659
MGH53_P9_D12	NA	black	0	0	5.2381
MGH53_P9_F04	-1.19752213009	red	1	2.6159	2.1157
MGH53_P9_F05	0.604618361869	green3	2	0.066261	2.0759
MGH53_P9_F06	NA	black	0	0	3.4027
MGH53_P9_F07	-1.27107658779	red	1	3.0514	2.2537
MGH53_P9_F08	0.0595813533911	green3	2	0.67265	2.6341
MGH53_P9_F09	NA	black	0	0	1.9381
MGH53_P9_F10	0.107447812456	green3	2	0.26424	2.6826
MGH53_P9_F11	-0.133949270583	green3	2	0.37518	3.1104
MGH53_P9_F12	NA	black	0	0	4.0614
MGH53_P9_G01	0.594819704429	green3	2	0.044044	2.1074
MGH53_P9_G02	-0.403653611079	green3	2	3.3611	2.7527
MGH53_P9_G03	NA	black	0	0	5.0729
MGH53_P9_G04	0.0613946200037	green3	2	0.26903	2.7566
MGH53_P9_G07	-1.03025182672	green3	2	0.38736	4.6914
MGH53_P9_G08	-1.18483217559	red	1	0.069015	4.2698
MGH53_P9_G09	0.511893626634	green3	2	0.051024	2.2082
MGH53_P9_G12	-0.169861562882	green3	2	0.20539	3.1027
MGH53_P9_H01	0.411254123276	green3	2	0.16993	2.26
MGH53_P9_H02	NA	black	0	0	4.789
MGH53_P9_H03	-2.25392069402	black	0	0.11636	5.5809
MGH53_P9_H04	-0.0756979520734	green3	2	0.64616	3.1258
MGH53_P9_H05	NA	black	0	0	3.5398
MGH53_P9_H06	0.349105320627	green3	2	0.053806	2.4139
MGH53_P9_H07	1.00245861925	green3	2	0.11237	1.4668
MGH53_P9_H08	-0.281737095605	green3	2	0.3173	3.3349
MGH53_P9_H09	0.392876144246	green3	2	0.09356	2.3363
MGH53_P9_H10	-1.13977680831	red	1	0.22527	4.4804
MGH53_P9_H11	-0.401989158232	green3	2	0.32308	3.5388
MGH53_P9_H12	-1.27269129149	red	1	0.48233	5.425
MGH53_P4_A07	0.0985851901026	green3	2	0.069015	2.7264
MGH53_P4_B01	NA	black	0	0	2.1884
MGH53_P4_B02	0.0304541177644	green3	2	0.34255	2.803
MGH53_P4_B08	0.273614550973	green3	2	0.048236	2.5112
MGH53_P4_B09	-2.21747278061	black	0	0.13619	5.5947
MGH53_P4_B10	0.00515511313555	green3	2	0.87971	2.8049
MGH53_P4_B11	0.0152242908291	green3	2	0.84639	2.7247
MGH53_P4_C03	-0.331031511665	green3	2	2.6374	2.6998
MGH53_P4_C11	0.300566320404	green3	2	2.0659	3.2161
MGH53_P4_C12	-1.80010142198	black	0	2.559	1.6758
MGH53_P4_D04	0.137998871741	green3	2	4.0883	3.012
MGH53_P4_D05	-0.000702766764734	green3	2	2.8908	2.9285
MGH53_P4_D09	-0.627207957729	green3	2	0.18903	3.7319
MGH53_P4_E01	NA	black	0	0	3.2845
MGH53_P4_E02	-1.76251317715	black	0	0.090853	4.9668
MGH53_P4_E07	-0.754360140526	green3	2	0.10299	3.8031
MGH53_P4_E08	0.238220793019	green3	2	0.20539	2.4975
MGH53_P4_E09	0.206354604028	green3	2	0.1865	2.5529
MGH53_P4_F01	0.357844960412	green3	2	0.073135	2.3934
MGH53_P4_F02	-0.300179991423	green3	2	0.51299	3.5742
MGH53_P4_F08	-0.0121779703205	green3	2	1.0286	2.6745
MGH53_P4_F11	0.601907527885	green3	2	0.11103	2.0381
MGH53_P4_G02	-0.977472599549	green3	2	0.30685	4.4162
MGH53_P4_G05	0.729264747912	green3	2	0.12697	1.84
MGH53_P4_G07	0.433753732465	green3	2	0.1776	2.2206
MGH53_P4_G08	NA	black	0	0	2.5193
MGH53_P4_G09	0.166573780301	green3	2	0.086784	2.6365
MGH53_P4_H10	0.010963992567	green3	2	0.78492	2.8018
MGH53_P4_H11	0.0672297101716	green3	2	0.28924	2.7444
MGH53_P4_H12	-2.73704755946	black	0	0.24975	6.5911
MGH54_P14_A01	NA	black	0	0	2.4354
MGH54_P14_A02	3.44086805734	black	0	3.3985	4.5675
MGH54_P14_A03	0.508895363047	green3	2	0.070389	2.1982
MGH54_P14_A04	0.186249239561	green3	2	0.15316	2.5929
MGH54_P14_A05	NA	black	0	0	2.9672
MGH54_P14_A06	NA	black	0	0	2.2437
MGH54_P14_A07	-0.468586881473	green3	2	2.0614	2.4303
MGH54_P14_A08	0.070078452557	green3	2	0.68706	2.5772
MGH54_P14_A09	-0.0962937729492	green3	2	0.51299	3.0978
MGH54_P14_A10	NA	black	0	0	2.0922
MGH54_P14_A11	NA	black	0	0	1.7472
MGH54_P14_A12	0.35804578453	green3	2	0.30685	2.2296
MGH54_P14_B01	0.720167693043	green3	2	0.31499	1.537
MGH54_P14_B02	-1.58223367059	black	0	0.45101	5.8215
MGH54_P14_B03	-0.596340610241	green3	2	3.1596	2.6316
MGH54_P14_B04	0.100458232496	green3	2	0.15445	2.713
MGH54_P14_B05	0.0725669443429	green3	2	0.26784	2.7386
MGH54_P14_B06	3.6502221341	black	0	3.0774	4.9362
MGH54_P14_B07	NA	black	0	0	2.1217
MGH54_P14_B08	0.0721952034941	green3	2	0.25701	2.7407
MGH54_P14_B09	0.240053166914	green3	2	0.21661	2.4895
MGH54_P14_B10	-1.37677939369	red	1	3.491	2.336
MGH54_P14_B11	NA	black	0	0	4.0984
MGH54_P14_B12	-0.00641039587411	green3	2	1.0419	2.7847
MGH54_P14_C01	NA	black	0	0	3.325
MGH54_P14_C02	0.182892132851	green3	2	2.1871	3.0786
MGH54_P14_C03	-1.3285744297	red	1	0.29514	4.9016
MGH54_P14_C04	0.196478734818	green3	2	0.35502	2.4908
MGH54_P14_C05	-0.0830433857592	green3	2	1.1922	2.4872
MGH54_P14_C06	-1.11824083832	red	1	3.2654	2.3956
MGH54_P14_C07	-0.0972237895347	green3	2	0.43403	3.0635
MGH54_P14_C08	-1.72836898114	black	0	2.4046	1.5979
MGH54_P14_C09	0.843758874139	green3	2	0.059355	1.7668
MGH54_P14_C10	0.525903022302	green3	2	0.07861	2.1696
MGH54_P14_C11	-0.0520849293207	green3	2	0.13619	2.9226
MGH54_P14_C12	0.252786926964	green3	2	0.12168	2.5115
MGH54_P14_D01	NA	black	0	0	2.8774
MGH54_P14_D02	NA	black	0	0	3.9584
MGH54_P14_D03	-0.514372432883	green3	2	2.8494	2.6218
MGH54_P14_D04	0.413468844836	green3	2	0.14274	2.2765
MGH54_P14_D05	0.311897040811	green3	2	0.10165	2.4402
MGH54_P14_D06	NA	black	0	0	2.4631
MGH54_P14_D07	-0.240814110395	green3	2	1.9753	2.6369
MGH54_P14_D08	-1.05841205152	green3	2	0.19535	4.3167
MGH54_P14_D09	0.481036525996	green3	2	0.17632	2.1509
MGH54_P14_D10	-0.125199516791	green3	2	1.3885	2.5605
MGH54_P14_D11	-0.0149607210973	green3	2	0.97893	2.294
MGH54_P14_D12	NA	black	0	0	2.2603
MGH54_P14_E01	-1.33058003158	red	1	0.18269	4.644
MGH54_P14_E02	NA	black	0	0	1.9321
MGH54_P14_E03	-1.75936156059	black	0	2.3657	1.5385
MGH54_P14_E04	0.0684789464302	green3	2	0.83512	2.1827
MGH54_P14_E05	-2.90278798111	black	0	0.07861	6.1711
MGH54_P14_E06	1.15140592536	green3	2	0.092207	1.2892
MGH54_P14_E07	3.69743538424	black	0	2.474	5.8448
MGH54_P14_E08	NA	black	0	0	2.3852
MGH54_P14_E09	-1.140756217	red	1	0.10969	4.2796
MGH54_P14_E10	NA	black	0	0	2.0895
MGH54_P14_E11	0.100331140452	green3	2	0.79909	2.0939
MGH54_P14_E12	-1.32685818509	red	1	0.21164	4.7002
MGH54_P14_F01	NA	black	0	0	2.3277
MGH54_P14_F02	0.0928409073477	green3	2	1.3045	3.2027
MGH54_P14_F03	NA	black	0	0	2.3423
MGH54_P14_F04	0.606395464271	green3	2	0.29514	1.7924
MGH54_P14_F06	NA	black	0	0	1.7604
MGH54_P14_F07	NA	black	0	0	1.9661
MGH54_P14_F08	0.52394503461	green3	2	3.6977	3.1678
MGH54_P14_F09	NA	black	0	0	1.6576
MGH54_P14_F10	-0.114695461559	green3	2	0.12565	3.0045
MGH54_P14_F11	0.603453265563	green3	2	0.070389	2.0738
MGH54_P14_G01	NA	black	0	0	2.2943
MGH54_P14_G02	0.372897017142	green3	2	0.18142	2.3086
MGH54_P14_G03	-0.277462905058	green3	2	0.3173	3.3278
MGH54_P14_G04	NA	black	0	0	2.9993
MGH54_P14_G05	0.232677021293	green3	2	0.69421	1.7828
MGH54_P14_G06	NA	black	0	0	1.6654
MGH54_P14_G07	NA	black	0	0	6.0052
MGH54_P14_G08	-1.99613251543	black	0	0.29983	5.8393
MGH54_P14_G09	0.099959631045	green3	2	1.9848	3.0145
MGH54_P14_G10	-0.430090305382	green3	2	0.086784	3.3909
MGH54_P14_G11	NA	black	0	0	2.2768
MGH54_P14_G12	NA	black	0	0	0.36065
MGH54_P14_H01	-0.179682560183	green3	2	0.40272	3.2115
MGH54_P14_H02	NA	black	0	0	2.8412
MGH54_P14_H03	NA	black	0	0	2.5218
MGH54_P14_H04	-1.59318469503	black	0	0.20289	5.0223
MGH54_P14_H05	-0.536919565772	green3	2	2.8164	2.6019
MGH54_P14_H06	-0.720746234139	green3	2	0.2461	3.9333
MGH54_P14_H07	0.636458714858	green3	2	0.10165	1.9996
MGH54_P14_H08	-1.78162371833	black	0	2.3156	1.4714
MGH54_P14_H09	0.266634458581	green3	2	0.19409	2.46
MGH54_P14_H10	-1.11390773816	green3	2	1.9971	1.7268
MGH54_P14_H11	NA	black	0	0	3.6448
MGH54_P14_H12	NA	black	0	0	1.4709
MGH54_P15_A02	NA	black	0	0	3.0607
MGH54_P15_A03	NA	black	0	0	2.4919
MGH54_P15_A04	0.277913426264	green3	2	0.40272	2.2889
MGH54_P15_A05	-1.47833507366	red	1	0.12035	4.6997
MGH54_P15_A06	0.340220754373	green3	2	0.15834	2.3713
MGH54_P15_A07	NA	black	0	0	3.7033
MGH54_P15_A08	-0.121096867281	green3	2	2.127	2.7906
MGH54_P15_A09	0.120234244459	green3	2	0.60027	2.4849
MGH54_P15_A10	-0.95200664706	green3	2	2.56	2.2555
MGH54_P15_A11	-0.0108122413263	green3	2	1.5395	2.8701
MGH54_P15_A12	NA	black	0	0	3.3283
MGH54_P15_B01	-0.00887687243659	green3	2	1.0704	2.7843
MGH54_P15_B02	-0.0727747391798	green3	2	1.774	2.7968
MGH54_P15_B03	0.0477748105836	green3	2	0.25942	2.7795
MGH54_P15_B04	-0.553314626212	green3	2	0.21288	3.6551
MGH54_P15_B05	-0.0720458882682	green3	2	1.1177	2.3887
MGH54_P15_B06	0.559742983494	green3	2	0.24367	1.952
MGH54_P15_B07	0.00713728203144	green3	2	1.0115	3.0846
MGH54_P15_B09	1.67290516874	black	0	2.1375	4.5856
MGH54_P15_B10	0.60100719782	green3	2	0.26303	1.854
MGH54_P15_B11	0.450756722227	green3	2	0.16993	2.2016
MGH54_P15_C01	NA	black	0	0	3.4082
MGH54_P15_C02	0.258771419961	green3	2	0.19156	2.473
MGH54_P15_C03	1.26986941429	green3	2	2.516	3.8572
MGH54_P15_C04	-1.7479858656	black	0	2.0356	1.1486
MGH54_P15_C05	-0.235157828273	green3	2	2.8799	2.7906
MGH54_P15_C06	0.888531273649	green3	2	0.27381	1.3144
MGH54_P15_C07	-0.0418784658628	green3	2	1.3623	2.7683
MGH54_P15_C08	0.359036720814	green3	2	0.2762	2.2564
MGH54_P15_C09	NA	black	0	0	2.85
MGH54_P15_C10	-0.83139824444	green3	2	0.123	3.9208
MGH54_P15_C11	-0.705404641295	green3	2	2.8113	2.4993
MGH54_P15_C12	NA	black	0	0	1.5435
MGH54_P15_D01	0.698426042572	green3	2	2.5881	3.4094
MGH54_P15_D02	NA	black	0	0	2.1223
MGH54_P15_D03	NA	black	0	0	2.8102
MGH54_P15_D04	-0.0151890383401	green3	2	0.52206	2.9013
MGH54_P15_D05	NA	black	0	0	2.121
MGH54_P15_D07	-0.782006563389	green3	2	0.14666	3.8871
MGH54_P15_D08	-0.259670489501	green3	2	0.2302	3.2453
MGH54_P15_D09	-0.435586743246	green3	2	1.7386	2.2765
MGH54_P15_D10	0.277204354627	green3	2	0.086784	2.4924
MGH54_P15_D11	-0.217090294949	green3	2	3.0515	2.8164
MGH54_P15_D12	-2.2075452609	black	0	3.2832	1.8813
MGH54_P15_E01	NA	black	0	0	1.6429
MGH54_P15_E02	NA	black	0	0	3.4756
MGH54_P15_E03	-0.305916262873	green3	2	0.64155	3.8395
MGH54_P15_E04	NA	black	0	0	3.1774
MGH54_P15_E05	-0.0339842234486	green3	2	0.070389	2.893
MGH54_P15_E06	0.0885166148162	green3	2	0.85519	1.4709
MGH54_P15_E07	0.915068146531	green3	2	1.7446	4.2933
MGH54_P15_E08	0.403893813512	green3	2	0.09356	2.3216
MGH54_P15_E09	NA	black	0	0	2.4084
MGH54_P15_E10	-0.229015601646	green3	2	0.2558	3.2126
MGH54_P15_E11	0.72242060569	green3	2	3.8077	3.2415
MGH54_P15_E12	0.460693955221	green3	2	1.7866	3.5451
MGH54_P15_F01	NA	black	0	0	1.2098
MGH54_P15_F02	NA	black	0	0	3.2087
MGH54_P15_F03	0.27452353854	green3	2	0.40163	2.2972
MGH54_P15_F04	0.675980994653	green3	2	0.35163	1.5405
MGH54_P15_F05	-0.117269660951	green3	2	1.3311	2.5333
MGH54_P15_F06	0.381924152107	green3	2	0.21164	2.2726
MGH54_P15_F07	-0.527506135231	green3	2	0.27739	3.6876
MGH54_P15_F08	NA	black	0	0	3.091
MGH54_P15_F09	0.289162438302	green3	2	2.6938	3.1124
MGH54_P15_F10	0.41710389156	green3	2	0.04684	2.3314
MGH54_P15_F11	-0.61337997181	green3	2	2.4396	2.4521
MGH54_P15_F12	0.786248223025	green3	2	0.060739	1.8416
MGH54_P15_G03	2.25490166183	black	0	3.0325	4.1833
MGH54_P15_G04	-0.441323015118	green3	2	0.15575	3.4519
MGH54_P15_G05	-1.19031015171	red	1	2.7947	2.2019
MGH54_P15_G06	0.663422043435	green3	2	0.21661	1.8184
MGH54_P15_G07	-1.5314634053	black	0	0.15963	4.845
MGH54_P15_G08	-0.790050378735	green3	2	2.5622	2.3682
MGH54_P15_G09	0.728049863443	green3	2	0.16607	1.7895
MGH54_P15_G10	1.31986990752	green3	2	0.10165	1.0229
MGH54_P15_G11	0.367785032962	green3	2	0.063503	2.3854
MGH54_P15_G12	NA	black	0	0	1.9411
MGH54_P15_H01	NA	black	0	0	1.7553
MGH54_P15_H03	0.647262223534	green3	2	0.19535	1.8742
MGH54_P15_H04	-2.23951273027	black	0	3.0316	1.7325
MGH54_P15_H05	NA	black	0	0	2.5636
MGH54_P15_H06	NA	black	0	0	2.7297
MGH54_P15_H07	-1.21172360931	red	1	0.32884	4.8195
MGH54_P15_H08	-0.909242049982	green3	2	0.056584	3.936
MGH54_P15_H09	-0.0490130493497	green3	2	0.80157	3.1867
MGH54_P15_H10	-0.460831243671	green3	2	2.4249	2.5629
MGH54_P15_H11	-0.66181483807	green3	2	0.10969	3.6958
MGH54_P15_H12	1.2357792761	green3	2	2.849	3.6751
MGH54_P16_A01	0.17740492181	green3	2	0.79826	1.2166
MGH54_P16_A02	-0.279420177673	green3	2	1.2702	1.934
MGH54_P16_A04	-0.349804785662	green3	2	2.059	2.5489
MGH54_P16_A05	NA	black	0	0	2.0604
MGH54_P16_A06	0.188055086395	green3	2	1.2792	3.6102
MGH54_P16_A07	-0.547492567154	green3	2	0.44573	3.9736
MGH54_P16_A08	0.529903293753	green3	2	0.071763	2.1696
MGH54_P16_A09	-1.76209400946	black	0	2.2678	1.4362
MGH54_P16_A10	0.163750009027	green3	2	0.051024	2.6475
MGH54_P16_A11	-1.29264580079	red	1	0.46676	5.3976
MGH54_P16_A12	0.353240073471	green3	2	2.3291	3.2068
MGH54_P16_B01	0.08401433103	green3	2	0.80323	2.2179
MGH54_P16_B02	2.57441375719	black	0	2.9949	4.3909
MGH54_P16_B03	0.596335503857	green3	2	0.071763	2.082
MGH54_P16_B04	0.064029649275	green3	2	0.84077	2.1957
MGH54_P16_B05	0.289237539993	green3	2	0.19912	2.4233
MGH54_P16_B06	NA	black	0	0	2.3496
MGH54_P16_B07	-0.879543366901	green3	2	2.2351	2.144
MGH54_P16_B08	0.384307046881	green3	2	2.1227	3.2851
MGH54_P16_B09	-0.0924316758742	green3	2	2.7297	2.8655
MGH54_P16_B10	NA	black	0	0	2.5558
MGH54_P16_B11	0.0569710408364	green3	2	0.15834	2.7734
MGH54_P16_B12	0.170205990285	green3	2	0.52105	2.4209
MGH54_P16_C01	NA	black	0	0	1.9111
MGH54_P16_C02	NA	black	0	0	2.3581
MGH54_P16_C03	-0.478045765516	green3	2	0.20163	3.5389
MGH54_P16_C04	NA	black	0	0	2.4865
MGH54_P16_C05	-0.720613514381	green3	2	0.063503	3.723
MGH54_P16_C06	0.175152291638	green3	2	1.9407	3.106
MGH54_P16_C07	NA	black	0	0	4.8453
MGH54_P16_C08	NA	black	0	0	2.0197
MGH54_P16_C09	NA	black	0	0	1.6929
MGH54_P16_C10	-0.71051872707	green3	2	0.21288	3.8743
MGH54_P16_C11	-0.499017030556	green3	2	2.1	2.4177
MGH54_P16_C12	-0.514761080091	green3	2	0.4957	4.01
MGH54_P16_D01	-0.255430462944	green3	2	0.12961	3.1912
MGH54_P16_D02	NA	black	0	0	2.9776
MGH54_P16_D03	-2.0082808749	black	0	0.067639	5.1876
MGH54_P16_D04	0.403689622344	green3	2	0.082703	2.3283
MGH54_P16_D05	0.312677272741	green3	2	0.079975	2.4489
